File,Date,Time,Image quality,Location,DateStart,Classifier,CommentsImages,EventStart,EventEnd,Duration,Species,DirectionTravel,Total,AdultFemale,AdultMale,AdultUnknown,Subadult,YLY,YOY,Folder 
M0222901.JPG,02-Sep-09,2:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0225001.JPG,03-Sep-09,9:46 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0225101.JPG,03-Sep-09,9:46 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0227301.JPG,06-Sep-09,10:09 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0227401.JPG,06-Sep-09,10:09 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0227501.JPG,06-Sep-09,10:32 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0227601.JPG,07-Sep-09,1:53 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0227701.JPG,07-Sep-09,1:55 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0227801.JPG,07-Sep-09,1:55 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0227901.JPG,07-Sep-09,1:57 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228001.JPG,07-Sep-09,1:57 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228101.JPG,07-Sep-09,1:57 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228201.JPG,07-Sep-09,1:57 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228301.JPG,07-Sep-09,1:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228401.JPG,07-Sep-09,1:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228501.JPG,07-Sep-09,1:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228601.JPG,07-Sep-09,1:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228701.JPG,07-Sep-09,1:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228801.JPG,07-Sep-09,1:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0228901.JPG,07-Sep-09,1:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229001.JPG,07-Sep-09,1:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229101.JPG,07-Sep-09,2:00 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229201.JPG,07-Sep-09,2:01 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229301.JPG,07-Sep-09,2:01 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229401.JPG,07-Sep-09,2:01 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229501.JPG,07-Sep-09,2:01 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229601.JPG,07-Sep-09,2:01 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229701.JPG,07-Sep-09,2:06 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229801.JPG,07-Sep-09,2:06 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0229901.JPG,07-Sep-09,2:17 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230001.JPG,07-Sep-09,2:17 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230101.JPG,07-Sep-09,2:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230201.JPG,07-Sep-09,2:34 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230301.JPG,07-Sep-09,2:49 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230401.JPG,07-Sep-09,2:49 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230501.JPG,07-Sep-09,2:50 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230601.JPG,07-Sep-09,2:50 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230701.JPG,07-Sep-09,2:51 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230801.JPG,07-Sep-09,2:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0230901.JPG,07-Sep-09,2:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231001.JPG,07-Sep-09,3:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231101.JPG,07-Sep-09,3:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231201.JPG,07-Sep-09,3:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231301.JPG,07-Sep-09,3:25 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231401.JPG,07-Sep-09,3:31 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231501.JPG,07-Sep-09,3:31 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231601.JPG,07-Sep-09,3:31 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231701.JPG,07-Sep-09,3:31 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231801.JPG,07-Sep-09,3:32 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0231901.JPG,07-Sep-09,3:32 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0232001.JPG,07-Sep-09,3:57 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0232101.JPG,07-Sep-09,3:57 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0232201.JPG,07-Sep-09,5:06 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0232301.JPG,07-Sep-09,5:13 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0287201.JPG,09-Sep-09,9:17 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0287301.JPG,09-Sep-09,9:18 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0287401.JPG,09-Sep-09,9:19 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0287501.JPG,09-Sep-09,9:19 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0287601.JPG,09-Sep-09,9:19 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0287701.JPG,09-Sep-09,9:20 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0287801.JPG,09-Sep-09,9:30 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0287901.JPG,09-Sep-09,9:30 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288001.JPG,09-Sep-09,9:30 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288101.JPG,09-Sep-09,9:30 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288201.JPG,09-Sep-09,9:30 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288301.JPG,09-Sep-09,9:30 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288401.JPG,09-Sep-09,9:32 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288501.JPG,09-Sep-09,9:33 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288601.JPG,09-Sep-09,9:33 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288701.JPG,09-Sep-09,9:34 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288801.JPG,09-Sep-09,9:34 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0288901.JPG,09-Sep-09,9:34 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289001.JPG,09-Sep-09,9:34 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289101.JPG,09-Sep-09,9:34 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289201.JPG,09-Sep-09,9:36 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289301.JPG,09-Sep-09,9:38 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289401.JPG,09-Sep-09,9:38 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289501.JPG,09-Sep-09,9:39 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289601.JPG,09-Sep-09,9:39 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289701.JPG,09-Sep-09,9:39 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289801.JPG,09-Sep-09,9:39 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0289901.JPG,09-Sep-09,9:43 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290001.JPG,09-Sep-09,9:44 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290101.JPG,09-Sep-09,9:44 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290201.JPG,09-Sep-09,9:47 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290301.JPG,09-Sep-09,9:47 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290401.JPG,09-Sep-09,9:47 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290501.JPG,09-Sep-09,9:47 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290601.JPG,09-Sep-09,9:51 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290701.JPG,09-Sep-09,9:51 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290801.JPG,09-Sep-09,9:51 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0290901.JPG,09-Sep-09,9:52 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291001.JPG,09-Sep-09,9:53 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291101.JPG,09-Sep-09,9:53 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291201.JPG,09-Sep-09,9:54 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291301.JPG,09-Sep-09,9:56 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291401.JPG,09-Sep-09,9:56 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291501.JPG,09-Sep-09,9:57 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291601.JPG,09-Sep-09,9:58 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291701.JPG,09-Sep-09,9:58 PM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291801.JPG,10-Sep-09,5:31 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0291901.JPG,10-Sep-09,5:32 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292001.JPG,10-Sep-09,5:32 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292101.JPG,10-Sep-09,5:33 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292201.JPG,10-Sep-09,5:33 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292301.JPG,10-Sep-09,5:33 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292401.JPG,10-Sep-09,5:34 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292501.JPG,10-Sep-09,5:35 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292601.JPG,10-Sep-09,5:36 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292701.JPG,10-Sep-09,5:36 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292801.JPG,10-Sep-09,5:37 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0292901.JPG,10-Sep-09,5:38 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293001.JPG,10-Sep-09,5:38 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293101.JPG,10-Sep-09,5:38 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293201.JPG,10-Sep-09,5:38 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293301.JPG,10-Sep-09,5:39 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293401.JPG,10-Sep-09,5:39 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293501.JPG,10-Sep-09,5:39 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293601.JPG,10-Sep-09,5:39 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293701.JPG,10-Sep-09,5:39 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293801.JPG,10-Sep-09,5:39 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0293901.JPG,10-Sep-09,5:39 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294001.JPG,10-Sep-09,5:39 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294101.JPG,10-Sep-09,5:40 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294201.JPG,10-Sep-09,5:41 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294301.JPG,10-Sep-09,5:41 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294401.JPG,10-Sep-09,5:46 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294501.JPG,10-Sep-09,5:47 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294601.JPG,10-Sep-09,5:47 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294701.JPG,10-Sep-09,5:47 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294801.JPG,10-Sep-09,5:48 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0294901.JPG,10-Sep-09,5:48 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295001.JPG,10-Sep-09,5:48 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295101.JPG,10-Sep-09,5:51 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295201.JPG,10-Sep-09,5:53 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295301.JPG,10-Sep-09,5:53 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295401.JPG,10-Sep-09,5:53 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295501.JPG,10-Sep-09,5:53 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295601.JPG,10-Sep-09,5:54 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295701.JPG,10-Sep-09,5:54 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295801.JPG,10-Sep-09,5:54 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0295901.JPG,10-Sep-09,5:54 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296001.JPG,10-Sep-09,5:54 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296101.JPG,10-Sep-09,5:55 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296201.JPG,10-Sep-09,5:55 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296301.JPG,10-Sep-09,5:56 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296401.JPG,10-Sep-09,5:56 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296501.JPG,10-Sep-09,5:56 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296601.JPG,10-Sep-09,5:56 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296701.JPG,10-Sep-09,5:56 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296801.JPG,10-Sep-09,5:57 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0296901.JPG,10-Sep-09,5:57 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297001.JPG,10-Sep-09,5:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297101.JPG,10-Sep-09,5:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297201.JPG,10-Sep-09,5:58 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297301.JPG,10-Sep-09,5:59 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297401.JPG,10-Sep-09,6:01 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297501.JPG,10-Sep-09,6:03 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297601.JPG,10-Sep-09,6:10 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297701.JPG,10-Sep-09,6:12 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297801.JPG,10-Sep-09,6:12 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0297901.JPG,10-Sep-09,6:12 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298001.JPG,10-Sep-09,6:13 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298101.JPG,10-Sep-09,6:13 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298201.JPG,10-Sep-09,6:13 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298301.JPG,10-Sep-09,6:14 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298401.JPG,10-Sep-09,6:16 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298501.JPG,10-Sep-09,6:17 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298601.JPG,10-Sep-09,6:17 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298701.JPG,10-Sep-09,6:17 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298801.JPG,10-Sep-09,6:18 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0298901.JPG,10-Sep-09,6:18 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299001.JPG,10-Sep-09,6:18 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299101.JPG,10-Sep-09,6:18 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299201.JPG,10-Sep-09,6:19 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299301.JPG,10-Sep-09,6:19 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299401.JPG,10-Sep-09,6:19 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299501.JPG,10-Sep-09,6:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299601.JPG,10-Sep-09,6:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299701.JPG,10-Sep-09,6:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299801.JPG,10-Sep-09,6:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0299901.JPG,10-Sep-09,6:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300001.JPG,10-Sep-09,6:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300101.JPG,10-Sep-09,6:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300201.JPG,10-Sep-09,6:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300301.JPG,10-Sep-09,6:20 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300401.JPG,10-Sep-09,6:21 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300501.JPG,10-Sep-09,6:21 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300601.JPG,10-Sep-09,6:21 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300701.JPG,10-Sep-09,6:21 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300801.JPG,10-Sep-09,6:21 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0300901.JPG,10-Sep-09,6:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301001.JPG,10-Sep-09,6:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301101.JPG,10-Sep-09,6:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301201.JPG,10-Sep-09,6:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301301.JPG,10-Sep-09,6:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301401.JPG,10-Sep-09,6:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301501.JPG,10-Sep-09,6:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301601.JPG,10-Sep-09,6:22 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301701.JPG,10-Sep-09,6:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301801.JPG,10-Sep-09,6:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0301901.JPG,10-Sep-09,6:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302001.JPG,10-Sep-09,6:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302101.JPG,10-Sep-09,6:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302201.JPG,10-Sep-09,6:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302301.JPG,10-Sep-09,6:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302401.JPG,10-Sep-09,6:23 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302501.JPG,10-Sep-09,6:24 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302601.JPG,10-Sep-09,6:24 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302701.JPG,10-Sep-09,6:24 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302801.JPG,10-Sep-09,6:24 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0302901.JPG,10-Sep-09,6:25 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303001.JPG,10-Sep-09,6:25 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303101.JPG,10-Sep-09,6:25 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303201.JPG,10-Sep-09,6:26 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303301.JPG,10-Sep-09,6:26 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303401.JPG,10-Sep-09,6:26 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303501.JPG,10-Sep-09,6:26 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303601.JPG,10-Sep-09,6:26 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303701.JPG,10-Sep-09,6:27 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303801.JPG,10-Sep-09,6:27 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0303901.JPG,10-Sep-09,6:27 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0304001.JPG,10-Sep-09,6:28 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0304101.JPG,10-Sep-09,6:28 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0304201.JPG,10-Sep-09,6:29 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0304301.JPG,10-Sep-09,6:29 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0304401.JPG,10-Sep-09,6:30 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0304501.JPG,10-Sep-09,6:30 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0304601.JPG,10-Sep-09,6:30 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0304701.JPG,10-Sep-09,6:30 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
M0304801.JPG,10-Sep-09,6:30 AM,Dark,SW-H2,2009-07-17,cj,,,,,,,,,,,,,,H2
